,LAUS Code,State FIPS Code,County FIPS Code,County Name/State Abbreviation,Labor Force,Employed,Unemployed Level,Unemployed Rate
1654,CN3010900000000,30,109," Wibaux County, MT",536.0689655172414,514.6206896551724,21.448275862068964,3.979310344827587
1655,CN3011100000000,30,111," Yellowstone County, MT",73898.4074074074,70781.88888888889,3116.5185185185187,4.16896551724138
1656,CN3100100000000,31,1," Adams County, NE",16466.88888888889,15984.37037037037,486.0689655172414,2.927586206896552
1657,CN3100300000000,31,3," Antelope County, NE",3531.814814814815,3423.962962962963,108.58620689655173,3.058620689655172
1658,CN3100500000000,31,5," Arthur County, NE",231.17241379310346,221.79310344827587,9.379310344827585,4.058620689655173
1659,CN3100700000000,31,7," Banner County, NE",416.2068965517241,404.3448275862069,11.862068965517242,2.851724137931035
1660,CN3100900000000,31,9," Blaine County, NE",305.44827586206895,293.9655172413793,11.482758620689655,3.8586206896551722
1661,CN3101100000000,31,11," Boone County, NE",3052.8888888888887,2974.814814814815,79.20689655172414,2.579310344827586
1662,CN3101300000000,31,13," Box Butte County, NE",5968.888888888889,5725.222222222223,240.3448275862069,4.0344827586206895
1663,CN3101500000000,31,15," Boyd County, NE",1164.148148148148,1129.4814814814815,34.93103448275862,3.013793103448276
1664,CN3101700000000,31,17," Brown County, NE",1690.9259259259259,1633.4074074074074,57.58620689655172,3.3965517241379306
1665,CN3101900000000,31,19," Buffalo County, NE",25564.777777777777,24863.222222222223,700.5862068965517,2.7241379310344827
1666,CN3102100000000,31,21," Burt County, NE",3715.925925925926,3559.8888888888887,157.3793103448276,4.203448275862069
1667,CN3102300000000,31,23," Butler County, NE",4520.888888888889,4380.481481481482,141.06896551724137,3.096551724137931
1668,CN3102500000000,31,25," Cass County, NE",12870.666666666666,12412.814814814816,462.44827586206895,3.5448275862068965
1669,CN3102700000000,31,27," Cedar County, NE",4843.740740740741,4722.2962962962965,121.6896551724138,2.5103448275862066
1670,CN3102900000000,31,29," Chase County, NE",2119.777777777778,2072.296296296296,48.03448275862069,2.26551724137931
1671,CN3103100000000,31,31," Cherry County, NE",3431.6296296296296,3350.1481481481483,81.65517241379311,2.362068965517241
1672,CN3103300000000,31,33," Cheyenne County, NE",5291.925925925926,5154.037037037037,137.86206896551724,2.599999999999999
1673,CN3103500000000,31,35," Clay County, NE",3392.962962962963,3294.5555555555557,98.96551724137932,2.941379310344827
1674,CN3103700000000,31,37," Colfax County, NE",5360.814814814815,5219.592592592592,141.72413793103448,2.5758620689655167
1675,CN3103900000000,31,39," Cuming County, NE",5142.407407407408,5013.7037037037035,130.72413793103448,2.551724137931035
1676,CN3104100000000,31,41," Custer County, NE",6035.888888888889,5885.333333333333,151.44827586206895,2.499999999999999
1677,CN3104300000000,31,43," Dakota County, NE",10503.111111111111,10083.148148148148,423.0344827586207,3.9827586206896552
1678,CN3104500000000,31,45," Dawes County, NE",4858.444444444444,4696.37037037037,160.79310344827587,3.317241379310345
1679,CN3104700000000,31,47," Dawson County, NE",12829.37037037037,12382.185185185184,448.48275862068965,3.5068965517241386
1680,CN3104900000000,31,49," Deuel County, NE",1064.5555555555557,1034.2592592592594,30.379310344827587,2.8620689655172415
1681,CN3105100000000,31,51," Dixon County, NE",3035.4074074074074,2939.037037037037,97.37931034482759,3.1758620689655173
1682,CN3105300000000,31,53," Dodge County, NE",19164.296296296296,18474.14814814815,695.9310344827586,3.6172413793103444
1683,CN3105500000000,31,55," Douglas County, NE",264623.9259259259,255170.22222222222,9453.703703703704,3.579310344827585
1684,CN3105700000000,31,57," Dundy County, NE",1193.148148148148,1164.6296296296296,29.275862068965516,2.4896551724137925
1685,CN3105900000000,31,59," Fillmore County, NE",3290.925925925926,3203.703703703704,87.96551724137932,2.679310344827587
1686,CN3106100000000,31,61," Franklin County, NE",1695.2222222222222,1647.5185185185185,48.62068965517241,2.841379310344828
1687,CN3106300000000,31,63," Frontier County, NE",1612.2962962962963,1570.148148148148,42.10344827586207,2.596551724137931
1688,CN3106500000000,31,65," Furnas County, NE",2606.6666666666665,2536.4074074074074,71.20689655172414,2.7344827586206897
1689,CN3106700000000,31,67," Gage County, NE",11931.407407407407,11518.407407407407,420.51724137931035,3.520689655172413
1690,CN3106900000000,31,69," Garden County, NE",1137.4814814814815,1101.392857142857,31.689655172413794,2.8000000000000003
1691,CN3107100000000,31,71," Garfield County, NE",1102.851851851852,1072.4074074074074,30.379310344827587,2.762068965517241
1692,CN3107300000000,31,73," Gosper County, NE",1157.5925925925926,1127.6666666666667,30.17241379310345,2.6655172413793102
1693,CN3107500000000,31,75," Grant County, NE",407.9310344827586,398.2413793103448,9.689655172413794,2.351724137931034
1694,CN3107700000000,31,77," Greeley County, NE",1393.1851851851852,1349.037037037037,44.206896551724135,3.172413793103448
1695,CN3107900000000,31,79," Hall County, NE",30675.296296296296,29660.11111111111,1012.7142857142857,3.3103448275862073
1696,CN3108100000000,31,81," Hamilton County, NE",5097.518518518518,4972.0,126.13793103448276,2.479310344827586
1697,CN3108300000000,31,83," Harlan County, NE",1829.1851851851852,1781.4814814814815,47.96551724137931,2.617241379310345
1698,CN3108500000000,31,85," Hayes County, NE",555.6551724137931,538.6896551724138,16.96551724137931,3.0793103448275865
1699,CN3108700000000,31,87," Hitchcock County, NE",1493.7407407407406,1444.9259259259259,49.13793103448276,3.331034482758621
1700,CN3108900000000,31,89," Holt County, NE",6172.185185185185,6002.0,170.79310344827587,2.7689655172413796
1701,CN3109100000000,31,91," Hooker County, NE",419.62068965517244,405.1034482758621,14.517241379310345,3.4413793103448267
1702,CN3109300000000,31,93," Howard County, NE",3435.777777777778,3327.4074074074074,109.10344827586206,3.1620689655172414
1703,CN3109500000000,31,95," Jefferson County, NE",4280.444444444444,4146.555555555556,135.3448275862069,3.151724137931035
1704,CN3109700000000,31,97," Johnson County, NE",2407.5555555555557,2319.259259259259,89.51724137931035,3.6896551724137927
1705,CN3109900000000,31,99," Kearney County, NE",3692.777777777778,3605.3333333333335,88.3103448275862,2.36551724137931
1706,CN3110100000000,31,101," Keith County, NE",4652.666666666667,4506.444444444444,145.72413793103448,3.131034482758621
1707,CN3110300000000,31,103," Keya Paha County, NE",506.86206896551727,491.8965517241379,14.96551724137931,3.0034482758620684
1708,CN3110500000000,31,105," Kimball County, NE",2082.8518518518517,2024.4444444444443,58.44827586206897,2.8137931034482753
1709,CN3110700000000,31,107," Knox County, NE",4709.962962962963,4552.37037037037,157.51724137931035,3.331034482758621
1710,CN3110900000000,31,109," Lancaster County, NE",152105.33333333334,147700.44444444444,4404.888888888889,2.886206896551723
1711,CN3111100000000,31,111," Lincoln County, NE",18928.74074074074,18278.444444444445,651.2068965517242,3.413793103448276
1712,CN3111300000000,31,113," Logan County, NE",460.6551724137931,448.58620689655174,12.068965517241379,2.606896551724138
1713,CN3111500000000,31,115," Loup County, NE",385.51724137931035,373.2068965517241,12.310344827586206,3.2655172413793103
1714,CN3111700000000,31,117," McPherson County, NE",336.9655172413793,329.51724137931035,7.448275862068965,2.186206896551724
1715,CN3111900000000,31,119," Madison County, NE",19275.14814814815,18655.62962962963,629.8620689655172,3.2482758620689656
1716,CN3112100000000,31,121," Merrick County, NE",4314.62962962963,4187.555555555556,129.0,3.027586206896552
1717,CN3112300000000,31,123," Morrill County, NE",2756.1111111111113,2658.3333333333335,96.55172413793103,3.493103448275863
1718,CN3112500000000,31,125," Nance County, NE",1998.3333333333333,1938.111111111111,60.758620689655174,3.03448275862069
1719,CN3112700000000,31,127," Nemaha County, NE",3729.6666666666665,3568.5555555555557,160.48275862068965,4.313793103448275
1720,CN3112900000000,31,129," Nuckolls County, NE",2424.962962962963,2359.8518518518517,65.58620689655173,2.7068965517241375
1721,CN3113100000000,31,131," Otoe County, NE",8163.925925925926,7870.074074074074,295.37931034482756,3.579310344827586
1722,CN3113300000000,31,133," Pawnee County, NE",1586.4074074074074,1536.888888888889,49.86206896551724,3.1413793103448273
1723,CN3113500000000,31,135," Perkins County, NE",1646.037037037037,1606.7777777777778,39.13793103448276,2.3758620689655174
1724,CN3113700000000,31,137," Phelps County, NE",5162.666666666667,5040.111111111111,123.27586206896552,2.389655172413793
1725,CN3113900000000,31,139," Pierce County, NE",4060.074074074074,3945.259259259259,116.17241379310344,2.8413793103448275
1726,CN3114100000000,31,141," Platte County, NE",17379.333333333332,16831.14814814815,549.1724137931035,3.1620689655172414
1727,CN3114300000000,31,143," Polk County, NE",2819.740740740741,2745.1481481481483,75.75862068965517,2.624137931034482
1728,CN3114500000000,31,145," Red Willow County, NE",6059.037037037037,5887.481481481482,172.48275862068965,2.8551724137931034
1729,CN3114700000000,31,147," Richardson County, NE",4466.0,4264.185185185185,200.89655172413794,4.5
1730,CN3114900000000,31,149," Rock County, NE",935.2758620689655,907.6896551724138,27.586206896551722,2.9448275862068964
1731,CN3115100000000,31,151," Saline County, NE",7433.0,7221.740740740741,214.0,2.8172413793103455
1732,CN3115300000000,31,153," Sarpy County, NE",71835.70370370371,69687.22222222222,2148.4814814814813,2.913793103448276
1733,CN3115500000000,31,155," Saunders County, NE",10742.148148148148,10388.888888888889,355.58620689655174,3.279310344827586
1734,CN3115700000000,31,157," Scotts Bluff County, NE",18762.40740740741,17973.296296296296,784.1724137931035,4.172413793103448
1735,CN3115900000000,31,159," Seward County, NE",9012.037037037036,8753.703703703704,259.2413793103448,2.8689655172413793
1736,CN3116100000000,31,161," Sheridan County, NE",2998.074074074074,2913.703703703704,84.51724137931035,2.810344827586207
1737,CN3116300000000,31,163," Sherman County, NE",1722.3703703703704,1668.962962962963,54.06896551724138,3.113793103448276
1738,CN3116500000000,31,165," Sioux County, NE",788.3793103448276,769.5862068965517,18.79310344827586,2.382758620689655
1739,CN3116700000000,31,167," Stanton County, NE",3456.1111111111113,3357.259259259259,99.86206896551724,2.862068965517241
1740,CN3116900000000,31,169," Thayer County, NE",3059.814814814815,2983.222222222222,77.0,2.5551724137931044
1741,CN3117100000000,31,171," Thomas County, NE",425.2758620689655,406.7586206896552,18.517241379310345,4.327586206896552
1742,CN3117300000000,31,173," Thurston County, NE",2905.740740740741,2690.4814814814813,215.58620689655172,7.389655172413791
1743,CN3117500000000,31,175," Valley County, NE",2453.5185185185187,2386.185185185185,67.89655172413794,2.8034482758620682
1744,CN3117700000000,31,177," Washington County, NE",10720.25925925926,10406.074074074075,316.37931034482756,2.913793103448276
1745,CN3117900000000,31,179," Wayne County, NE",5597.444444444444,5432.2962962962965,164.24137931034483,2.931034482758621
1746,CN3118100000000,31,181," Webster County, NE",1820.6296296296296,1767.0740740740741,54.10344827586207,2.9586206896551728
1747,CN3118300000000,31,183," Wheeler County, NE",476.0689655172414,463.51724137931035,12.551724137931034,2.6275862068965514
1748,CN3118500000000,31,185," York County, NE",7891.444444444444,7687.666666666667,205.10344827586206,2.648275862068966
1749,CN3200100000000,32,1," Churchill County, NV",10729.74074074074,9983.777777777777,729.5862068965517,6.796551724137931
1750,CN3200300000000,32,3," Clark County, NV",797722.7777777778,742220.7037037037,55502.07407407407,6.46896551724138
1751,CN3200500000000,32,5," Douglas County, NV",20478.62962962963,19066.185185185186,1397.107142857143,6.624137931034483
1752,CN3200700000000,32,7," Elko County, NV",24190.925925925927,22945.777777777777,1217.0689655172414,5.024137931034483
1753,CN3200900000000,32,9," Esmeralda County, NV",545.7931034482758,510.7931034482759,35.0,6.279310344827587
1754,CN3201100000000,32,11," Eureka County, NV",891.0,842.2068965517242,48.793103448275865,5.455172413793104
1755,CN3201300000000,32,13," Humboldt County, NV",8247.222222222223,7800.185185185185,435.9310344827586,5.268965517241378
1756,CN3201500000000,32,15," Lander County, NV",3126.5185185185187,2909.074074074074,209.51724137931035,6.734482758620689
1757,CN3201700000000,32,17," Lincoln County, NV",1678.6666666666667,1552.888888888889,122.3103448275862,7.389655172413791
1758,CN3201900000000,32,19," Lyon County, NV",17792.222222222223,16154.148148148148,1638.0740740740741,8.662068965517243
1759,CN3202100000000,32,21," Mineral County, NV",2356.1481481481483,2168.740740740741,183.31034482758622,7.982758620689655
1760,CN3202300000000,32,23," Nye County, NV",14728.333333333334,13523.25925925926,1185.551724137931,7.655172413793103
1761,CN3202700000000,32,27," Pershing County, NV",2445.5555555555557,2297.814814814815,145.68965517241378,5.951724137931034
1762,CN3202900000000,32,29," Storey County, NV",1846.037037037037,1725.4444444444443,119.0,6.155172413793104
1763,CN3203100000000,32,31," Washoe County, NV",201088.0,188644.2962962963,12443.703703703704,5.917241379310344
1764,CN3203300000000,32,33," White Pine County, NV",4264.185185185185,3997.4444444444443,259.7586206896552,6.096551724137931
1765,CN3251000000000,32,510," Carson City, NV",25057.88888888889,23214.185185185186,1843.7037037037037,7.162068965517238
1766,CN3300100000000,33,1," Belknap County, NH",30351.0,29046.222222222223,1304.7777777777778,4.2827586206896555
1767,CN3300300000000,33,3," Carroll County, NH",22841.48148148148,21924.925925925927,910.7241379310345,3.9931034482758623
1768,CN3300500000000,33,5," Cheshire County, NH",40367.148148148146,38787.59259259259,1579.5555555555557,3.8448275862068972
1769,CN3300700000000,33,7," Coos County, NH",16422.48148148148,15445.444444444445,957.2413793103449,5.775862068965516
1770,CN3300900000000,33,9," Grafton County, NH",45480.59259259259,43889.2962962963,1591.2962962962963,3.4931034482758623
1771,CN3301100000000,33,11," Hillsborough County, NH",214631.85185185185,205151.25925925927,9480.592592592593,4.393103448275863
1772,CN3301300000000,33,13," Merrimack County, NH",75970.37037037036,73163.66666666667,2806.703703703704,3.672413793103448
1773,CN3301500000000,33,15," Rockingham County, NH",163651.2962962963,155754.62962962964,7896.666666666667,4.827586206896552
1774,CN3301700000000,33,17," Strafford County, NH",64423.51851851852,61752.851851851854,2670.6666666666665,4.113793103448276
1775,CN3301900000000,33,19," Sullivan County, NH",22014.814814814814,21186.037037037036,816.448275862069,3.73448275862069
1776,CN3400100000000,34,1," Atlantic County, NJ",129693.81481481482,118857.66666666667,10836.148148148148,8.120689655172415
1777,CN3400300000000,34,3," Bergen County, NJ",462136.25925925927,438043.962962963,24092.296296296296,5.110344827586206
1778,CN3400500000000,34,5," Burlington County, NJ",225793.40740740742,213557.11111111112,12236.296296296296,5.310344827586208
1779,CN3400700000000,34,7," Camden County, NJ",257886.8148148148,240584.14814814815,17302.666666666668,6.575862068965517
1780,CN3400900000000,34,9," Cape May County, NJ",49797.148148148146,44631.666666666664,5165.481481481482,10.227586206896552
1781,CN3401100000000,34,11," Cumberland County, NJ",67182.44444444444,60961.148148148146,6221.2962962962965,9.03793103448276
1782,CN3401300000000,34,13," Essex County, NJ",373674.4074074074,345686.0,27988.40740740741,7.337931034482758
1783,CN3401500000000,34,15," Gloucester County, NJ",139915.44444444444,130997.11111111111,8918.333333333334,6.210344827586206
1784,CN3401700000000,34,17," Hudson County, NJ",312619.48148148146,289580.0,23039.48148148148,7.3068965517241375
1785,CN3401900000000,34,19," Hunterdon County, NJ",66739.0,64031.444444444445,2707.5555555555557,4.003448275862069
1786,CN3402100000000,34,21," Mercer County, NJ",185158.59259259258,175215.33333333334,9943.25925925926,5.26551724137931
1787,CN3402300000000,34,23," Middlesex County, NJ",411388.48148148146,388475.0,22913.48148148148,5.482758620689655
1788,CN3402500000000,34,25," Monmouth County, NJ",317085.6666666667,299614.18518518517,17471.48148148148,5.399999999999999
1789,CN3402700000000,34,27," Morris County, NJ",259522.55555555556,247713.2962962963,11809.25925925926,4.465517241379311
1790,CN3402900000000,34,29," Ocean County, NJ",237607.40740740742,222212.07407407407,15395.333333333334,6.306896551724138
1791,CN3403100000000,34,31," Passaic County, NJ",239652.44444444444,221009.66666666666,18642.777777777777,7.6068965517241365
1792,CN3403300000000,34,33," Salem County, NJ",31352.777777777777,29135.62962962963,2217.1481481481483,6.906896551724138
1793,CN3403500000000,34,35," Somerset County, NJ",166277.0,158887.77777777778,7389.222222222223,4.341379310344827
1794,CN3403700000000,34,37," Sussex County, NJ",77788.5925925926,73361.96296296296,4426.62962962963,5.555172413793105
1795,CN3403900000000,34,39," Union County, NJ",270428.7037037037,252956.8148148148,17471.88888888889,6.341379310344827
1796,CN3404100000000,34,41," Warren County, NJ",54703.333333333336,51595.2962962963,3108.037037037037,5.551724137931035
1797,CN3500100000000,35,1," Bernalillo County, NM",299090.9259259259,283169.22222222225,15921.703703703704,5.220689655172414
1798,CN3500300000000,35,3," Catron County, NM",1286.037037037037,1166.5555555555557,117.24137931034483,9.203448275862069
1799,CN3500500000000,35,5," Chaves County, NM",26417.296296296296,24586.666666666668,1830.6296296296296,6.820689655172414
1800,CN3500600000000,35,6," Cibola County, NM",10204.481481481482,9332.777777777777,854.0,8.441379310344827
1801,CN3500700000000,35,7," Colfax County, NM",6403.7037037037035,5966.148148148148,429.58620689655174,6.713793103448277
1802,CN3500900000000,35,9," Curry County, NM",20388.11111111111,19399.40740740741,975.0,4.789655172413792
1803,CN3501100000000,35,11," De Baca County, NM",880.5862068965517,835.9310344827586,44.6551724137931,5.065517241379309
1804,CN3501300000000,35,13," Dona Ana County, NM",79925.25925925926,74241.37037037036,5683.888888888889,7.0793103448275865
1805,CN3501500000000,35,15," Eddy County, NM",25460.444444444445,23978.11111111111,1461.25,5.796551724137931
1806,CN3501700000000,35,17," Grant County, NM",12341.185185185184,11415.814814814816,904.2068965517242,7.379310344827588
1807,CN3501900000000,35,19," Guadalupe County, NM",1748.2592592592594,1590.1851851851852,155.0,8.786206896551725
1808,CN3502100000000,35,21," Harding County, NM",382.2413793103448,362.0689655172414,20.17241379310345,5.331034482758621
1809,CN3502300000000,35,23," Hidalgo County, NM",2494.074074074074,2344.6296296296296,146.3448275862069,5.886206896551724
1810,CN3502500000000,35,25," Lea County, NM",26115.703703703704,24663.48148148148,1429.8214285714287,5.448275862068965
1811,CN3502700000000,35,27," Lincoln County, NM",8619.555555555555,8147.7037037037035,470.0,5.531034482758621
1812,CN3502800000000,35,28," Los Alamos County, NM",10082.37037037037,9815.962962962964,268.0,2.7172413793103454
1813,CN3502900000000,35,29," Luna County, NM",10840.74074074074,8908.666666666666,1932.0740740740741,17.320689655172416
1814,CN3503100000000,35,31," McKinley County, NM",24890.59259259259,22880.74074074074,2009.851851851852,7.958620689655172
1815,CN3503300000000,35,33," Mora County, NM",1983.2222222222222,1718.851851851852,260.17241379310343,13.696551724137933
1816,CN3503500000000,35,35," Otero County, NM",23390.666666666668,21924.666666666668,1466.0,6.2344827586206915
1817,CN3503700000000,35,37," Quay County, NM",4062.5555555555557,3812.1111111111113,246.68965517241378,6.155172413793102
1818,CN3503900000000,35,39," Rio Arriba County, NM",17982.666666666668,16400.444444444445,1582.2222222222222,8.731034482758622
1819,CN3504100000000,35,41," Roosevelt County, NM",8163.111111111111,7776.037037037037,382.7586206896552,4.699999999999999
1820,CN3504300000000,35,43," Sandoval County, NM",49037.11111111111,46106.96296296296,2930.1481481481483,5.727586206896552
1821,CN3504500000000,35,45," San Juan County, NM",51012.74074074074,47135.555555555555,3877.185185185185,7.517241379310347
1822,CN3504700000000,35,47," San Miguel County, NM",12004.925925925925,11055.481481481482,934.4827586206897,7.813793103448277
1823,CN3504900000000,35,49," Santa Fe County, NM",69344.18518518518,66216.66666666667,3127.5185185185187,4.417241379310345
1824,CN3505100000000,35,51," Sierra County, NM",4385.407407407408,4124.111111111111,261.58620689655174,6.003448275862069
1825,CN3505300000000,35,53," Socorro County, NM",7259.407407407408,6799.555555555556,454.2758620689655,6.344827586206898
1826,CN3505500000000,35,55," Taos County, NM",14725.0,13227.555555555555,1478.5357142857142,10.28965517241379
1827,CN3505700000000,35,57," Torrance County, NM",6010.037037037037,5565.074074074074,440.0344827586207,7.417241379310344
1828,CN3505900000000,35,59," Union County, NM",1929.4444444444443,1850.4074074074074,77.93103448275862,4.041379310344828
1829,CN3506100000000,35,61," Valencia County, NM",28269.62962962963,26512.62962962963,1757.0,6.086206896551724
1830,CN3600100000000,36,1," Albany County, NY",158265.03703703705,151175.88888888888,7089.148148148148,4.43448275862069
1831,CN3600300000000,36,3," Allegany County, NY",22858.037037037036,21214.37037037037,1643.6666666666667,7.055172413793104
1832,CN3600500000000,36,5," Bronx County, NY",520595.81481481483,470807.74074074073,49788.07407407407,9.441379310344828
1833,CN3600700000000,36,7," Broome County, NY",96358.29629629629,90737.62962962964,5620.666666666667,5.76896551724138
1834,CN3600900000000,36,9," Cattaraugus County, NY",39470.40740740741,36653.22222222222,2817.185185185185,7.0103448275862075
1835,CN3601100000000,36,11," Cayuga County, NY",39017.74074074074,36654.74074074074,2363.0,5.96896551724138
1836,CN3601300000000,36,13," Chautauqua County, NY",64737.333333333336,60691.851851851854,4045.4814814814813,6.151724137931034
1837,CN3601500000000,36,15," Chemung County, NY",41385.96296296296,38952.96296296296,2433.0,5.844827586206897
1838,CN3601700000000,36,17," Chenango County, NY",24138.037037037036,22580.59259259259,1557.4444444444443,6.327586206896552
1839,CN3601900000000,36,19," Clinton County, NY",38981.22222222222,36324.25925925926,2656.962962962963,6.696551724137932
1840,CN3602100000000,36,21," Columbia County, NY",31931.25925925926,30451.37037037037,1479.888888888889,4.586206896551725
1841,CN3602300000000,36,23," Cortland County, NY",24062.777777777777,22436.185185185186,1626.5925925925926,6.651724137931034
1842,CN3602500000000,36,25," Delaware County, NY",21380.185185185186,20096.48148148148,1283.7037037037037,5.889655172413794
1843,CN3602700000000,36,27," Dutchess County, NY",136264.59259259258,129294.85185185185,6969.740740740741,5.020689655172413
1844,CN3602900000000,36,29," Erie County, NY",464801.6666666667,437356.9259259259,27444.74074074074,5.834482758620691
1845,CN3603100000000,36,31," Essex County, NY",18162.0,16773.444444444445,1388.5555555555557,7.486206896551723
1846,CN3603300000000,36,33," Franklin County, NY",21536.85185185185,19876.0,1660.851851851852,7.562068965517242
1847,CN3603500000000,36,35," Fulton County, NY",26088.74074074074,24150.0,1938.7407407407406,7.272413793103447
1848,CN3603700000000,36,37," Genesee County, NY",31800.185185185186,29939.62962962963,1860.5555555555557,5.7620689655172415
1849,CN3603900000000,36,39," Greene County, NY",21952.037037037036,20517.555555555555,1434.4814814814815,6.434482758620691
1850,CN3604100000000,36,41," Hamilton County, NY",2672.8888888888887,2449.074074074074,219.6551724137931,8.231034482758622
1851,CN3604300000000,36,43," Herkimer County, NY",30521.666666666668,28523.555555555555,1998.111111111111,6.448275862068965
1852,CN3604500000000,36,45," Jefferson County, NY",46330.0,42512.40740740741,3817.5925925925926,8.058620689655172
1853,CN3604700000000,36,47," Kings County, NY",1072351.1851851852,984503.5925925926,87847.5925925926,8.120689655172415
1854,CN3604900000000,36,49," Lewis County, NY",12388.777777777777,11417.62962962963,954.5862068965517,7.6724137931034475
1855,CN3605100000000,36,51," Livingston County, NY",32743.074074074073,30855.25925925926,1887.8148148148148,5.70344827586207
1856,CN3605300000000,36,53," Madison County, NY",34991.11111111111,32895.48148148148,2095.6296296296296,5.910344827586206
1857,CN3605500000000,36,55," Monroe County, NY",376229.81481481483,357146.6666666667,19083.14814814815,5.041379310344828
1858,CN3605700000000,36,57," Montgomery County, NY",23754.444444444445,22006.555555555555,1747.888888888889,7.217241379310344
1859,CN3605900000000,36,59," Nassau County, NY",689247.2592592592,656460.0,32787.25925925926,4.6931034482758625
1860,CN3606100000000,36,61," New York County, NY",861270.9629629629,804497.5925925926,56773.37037037037,6.503448275862068
1861,CN3606300000000,36,63," Niagara County, NY",107961.70370370371,100567.37037037036,7394.333333333333,6.748275862068965
1862,CN3606500000000,36,65," Oneida County, NY",109849.44444444444,103712.37037037036,6137.074074074074,5.513793103448277
1863,CN3606700000000,36,67," Onondaga County, NY",232911.25925925927,220804.7037037037,12106.555555555555,5.141379310344828
1864,CN3606900000000,36,69," Ontario County, NY",54574.18518518518,51771.96296296296,2802.222222222222,5.0793103448275865
1865,CN3607100000000,36,71," Orange County, NY",168680.33333333334,159867.88888888888,8812.444444444445,5.131034482758621
1866,CN3607300000000,36,73," Orleans County, NY",19695.59259259259,18336.59259259259,1359.0,6.817241379310343
1867,CN3607500000000,36,75," Oswego County, NY",57533.03703703704,53078.74074074074,4454.2962962962965,7.613793103448276
1868,CN3607700000000,36,77," Otsego County, NY",30693.14814814815,28957.962962962964,1735.1851851851852,5.551724137931036
1869,CN3607900000000,36,79," Putnam County, NY",51777.11111111111,49449.11111111111,2328.0,4.448275862068966
1870,CN3608100000000,36,81," Queens County, NY",1061701.8148148148,989562.3333333334,72139.48148148147,6.724137931034482
1871,CN3608300000000,36,83," Rensselaer County, NY",82047.92592592593,77776.11111111111,4271.814814814815,5.124137931034483
1872,CN3608500000000,36,85," Richmond County, NY",211357.7037037037,196555.8148148148,14801.888888888889,6.913793103448275
1873,CN3608700000000,36,87," Rockland County, NY",148074.8148148148,140791.1851851852,7283.62962962963,4.837931034482758
1874,CN3608900000000,36,89," St. Lawrence County, NY",49067.444444444445,45131.03703703704,3936.4074074074074,7.837931034482759
1875,CN3609100000000,36,91," Saratoga County, NY",111408.07407407407,106299.74074074074,5108.333333333333,4.506896551724138
1876,CN3609300000000,36,93," Schenectady County, NY",75313.66666666667,71477.74074074074,3835.925925925926,5.0
1877,CN3609500000000,36,95," Schoharie County, NY",15344.555555555555,14365.814814814816,966.551724137931,6.275862068965517
1878,CN3609700000000,36,97," Schuyler County, NY",9099.37037037037,8491.703703703704,601.551724137931,6.57241379310345
1879,CN3609900000000,36,99," Seneca County, NY",16218.481481481482,15293.666666666666,915.448275862069,5.617241379310346
1880,CN3610100000000,36,101," Steuben County, NY",46400.59259259259,43280.148148148146,3120.4444444444443,6.6241379310344835
1881,CN3610300000000,36,103," Suffolk County, NY",747059.7407407408,707140.2222222222,39919.51851851852,5.265517241379311
1882,CN3610500000000,36,105," Sullivan County, NY",33909.444444444445,31712.48148148148,2196.962962962963,6.358620689655172
1883,CN3610700000000,36,107," Tioga County, NY",25664.925925925927,24232.85185185185,1432.0740740740741,5.503448275862069
1884,CN3610900000000,36,109," Tompkins County, NY",51862.40740740741,49690.851851851854,2171.5555555555557,4.117241379310345
1885,CN3611100000000,36,111," Ulster County, NY",87012.4074074074,82343.70370370371,4668.7037037037035,5.26551724137931
1886,CN3611300000000,36,113," Warren County, NY",33158.77777777778,30988.74074074074,2170.037037037037,6.417241379310345
1887,CN3611500000000,36,115," Washington County, NY",29781.666666666668,28064.703703703704,1716.962962962963,5.651724137931033
1888,CN3611700000000,36,117," Wayne County, NY",47437.851851851854,44632.37037037037,2805.4814814814813,5.844827586206897
1889,CN3611900000000,36,119," Westchester County, NY",467917.8888888889,445182.81481481483,22735.074074074073,4.7862068965517235
1890,CN3612100000000,36,121," Wyoming County, NY",20062.88888888889,18693.777777777777,1369.111111111111,6.693103448275862
1891,CN3612300000000,36,123," Yates County, NY",12380.444444444445,11737.0,637.2068965517242,5.151724137931035
1892,CN3700100000000,37,1," Alamance County, NC",70771.03703703704,66759.77777777778,4011.259259259259,5.610344827586206
1893,CN3700300000000,37,3," Alexander County, NC",17732.14814814815,16721.925925925927,1005.3103448275862,5.631034482758621
1894,CN3700500000000,37,5," Alleghany County, NC",4926.037037037037,4591.0,329.7241379310345,6.755172413793104
1895,CN3700700000000,37,7," Anson County, NC",11106.0,10153.814814814816,941.3103448275862,8.479310344827589
1896,CN3700900000000,37,9," Ashe County, NC",12364.222222222223,11433.111111111111,916.8965517241379,7.386206896551726
1897,CN3701100000000,37,11," Avery County, NC",7809.62962962963,7305.074074074074,497.8965517241379,6.382758620689656
1898,CN3701300000000,37,13," Beaufort County, NC",20449.0,18867.962962962964,1581.037037037037,7.6068965517241365
1899,CN3701500000000,37,15," Bertie County, NC",8762.296296296296,8108.148148148148,650.0689655172414,7.413793103448275
1900,CN3701700000000,37,17," Bladen County, NC",15726.62962962963,14431.555555555555,1283.4642857142858,8.293103448275861
